Date,RSI,MACD,MACD_Signal,MACD_Hist,ATR,TEMA,EMA4_Crossover_up,EMA4_Crossover_down,SKDJ_K,SKDJ_D,relative_strength_EMA_4_9,predicted,actual
2024-09-09,46.71208827942976,0.7489725093816446,1.6349417928199133,-0.8859692834382686,4.944155847055393,221.76360121248587,False,True,25.90990136570825,26.42595208186907,1.0001404053431644,0.009365872613875476,False
2024-09-10,45.305021820118846,0.426789145276274,1.3933112633111855,-0.9665221180349115,4.9295424910357974,221.62573227557903,False,True,20.97474089711977,22.83896390197791,0.9980213587319805,0.0095050194935427,False
2024-09-11,50.43054034754993,0.3724736956370691,1.1891437497763622,-0.8166700541392931,4.948044973543818,221.66091216152958,False,True,36.70568871079248,27.86344365787347,0.9973390200286958,0.010059361194112958,False
2024-09-12,50.64539735355609,0.334429643554472,1.0182009285319842,-0.6837712849775122,4.8604563503586835,221.70090343998183,False,True,37.38426973750777,31.68823311513998,0.9958334545323246,0.010561524282775023,False
2024-09-13,50.07171675624571,0.2793217726653552,0.8704250973586585,-0.5911033246933033,4.665088903928806,221.72093438299208,False,True,35.71871322052481,36.60289055627499,0.99412436851852,0.010965584827351322,False
2024-09-16,39.14210202801028,-0.2589458191571623,0.6445509140554944,-0.9034967332126567,4.943380139480063,221.34183896759492,False,True,12.631620801902605,28.5782012533117,0.9879584798154284,0.010627682141395903,False
2024-09-17,40.210935874117034,-0.6403055065512717,0.3875796299341411,-1.0278851364854127,4.761333222616906,221.017456054111,False,True,15.105200982779664,21.151845001735666,0.9862664957530174,0.01077029452379854,False
2024-09-18,48.321872652085034,-0.6213656795373765,0.18579056803983757,-0.807156247577214,4.843167791413227,220.9650622946976,False,True,35.631578281744176,21.12280002214212,0.9906613131937312,0.011618773448773283,False
2024-09-19,60.44302751072812,0.05165666068057817,0.1589637865679857,-0.10730712588740754,5.1479385932182575,221.44263155724985,False,False,90.71605062069834,47.15094329507403,0.9974663120885342,0.013434709234224948,False
2024-09-20,59.217849323226034,0.5250343923380001,0.2321779077219886,0.2928564846160115,5.170085028370827,221.84625871736682,True,False,74.49138936040276,66.9463394209484,1.0007200287265605,0.010004382045386697,False
2024-09-23,56.05816479374153,0.7522288155365402,0.33618808928489896,0.41604072625164124,5.060222217786801,222.1124779130206,True,False,65.46689306951839,76.89144435020647,1.000130745287677,0.01006716450000558,False
2024-09-24,57.333605340214795,0.9932950989351639,0.467609491214952,0.5256856077202119,4.956782108828043,222.419458806548,True,False,70.16174032402141,70.04000758464748,1.0001288074871846,0.010052149088853171,False
2024-09-25,55.40916551520827,1.0912482926000564,0.5923372514919729,0.4989110411080835,4.841485738234709,222.64226011117847,True,False,64.94526110178191,66.85796483177387,0.9996089716679568,0.00976694514550913,False
2024-09-26,57.18882105022744,1.247092932439216,0.7232883876814216,0.5238045447577944,4.715894649832627,222.9247178604321,True,False,70.9442281618448,68.68374319588268,0.9995977118363117,0.009574663525560105,False
2024-09-27,57.61649812999788,1.3764716618157422,0.8539250425082856,0.5225466193074566,4.537268312649576,223.2063327820499,True,False,72.35261054300211,69.41403326887625,1.0001127399844023,0.009331063795517564,False
2024-09-30,64.90287704367964,1.8768518458480798,1.0585104031762445,0.8183414426718354,4.584504710378847,223.80517112039297,True,False,99.53060130856467,80.9424800044705,1.0040512890878937,0.009538144495996631,False
2024-10-01,52.28685728759418,1.7070363206269121,1.1882155866663782,0.518820733960534,4.917015978230638,223.92827244018366,True,False,64.11068186237847,78.66463123798172,1.0015547081619047,0.00873392083643774,False
2024-10-02,53.11083457267943,1.5999062036298142,1.2705537100590654,0.3293524935707488,4.875831845596422,224.080124697067,True,False,67.08403991918256,76.90844103004186,1.0007049586662338,0.00823792448667724,False
2024-10-03,51.25451582768657,1.4093862835453024,1.298320224756313,0.11106605878898934,4.776295708312719,224.1507236171907,True,False,61.29367778275185,64.16279985477094,0.999597033954196,0.00779123157566766,False
2024-10-04,53.05344533358254,1.334002806890453,1.305456741183141,0.028546065707311996,4.710952904058786,224.28951183014414,True,False,66.16468018199076,64.84746596130836,0.998311818134331,0.007600285559291242,False
2024-10-07,44.9711309813427,0.8529986515668497,1.2149651232598828,-0.3619664716930331,4.764313084050424,224.09039206804312,False,False,26.688152859509046,51.382170274750514,0.9952133585957155,0.010181834429597407,False
2024-10-08,51.344615023905945,0.7911784820290677,1.13020779501372,-0.3390293129846522,4.72976037974082,224.16676680168248,False,False,37.75517008287583,43.53600104145852,0.9958067605695499,0.010308288956769152,False
2024-10-09,56.37277426500735,1.0338077254735083,1.1109277811056777,-0.0771200556321694,4.7425770498601825,224.48090566540964,True,False,69.81299360764213,44.752105516675634,0.9983249123906955,0.007536502875873801,False
2024-10-10,55.552805773629224,1.1723221777928075,1.1232066604431037,0.04911551734970376,4.5727351138266155,224.74259032069068,True,False,66.06681777707544,57.87832715586443,0.9996444285398393,0.007672732728997016,False
2024-10-11,53.07526659375549,1.1488859663346886,1.1283425216214207,0.020543444713267967,4.39364414102842,224.891474362501,True,False,53.299073527314164,63.059628304010545,0.9977985321909781,0.007576409896164246,False
