ticker_1,ticker_2,correlation,p1_stationary,p2_stationary,p_cointegration1,p_cointegration2,p_coint_avg,p_coint_min,p_coint_max,regress1on2,coint_factor
UNH,CNP,0.9019365838946878,0.561436702233511,0.6310255074624249,0.002196432591316578,0.004749409470727681,0.0034729210310221297,0.002196432591316578,0.004749409470727681,True,0.056786282632787934
COST,ANET,0.9747648614531161,0.9885456356366489,1.0,0.0035524881670974083,0.004752523148413903,0.004152505657755656,0.0035524881670974083,0.004752523148413903,True,0.0846115870884727
EQIX,CRM,0.8379971951343232,0.23813716848410355,0.615293338720235,0.0023328425899619013,0.00475758332509153,0.0035452129575267157,0.0023328425899619013,0.00475758332509153,True,0.3151590194694519
SYK,BKNG,0.9495932202380905,0.9094957343104126,0.9740117614011313,0.0027187179439470497,0.004825366894681368,0.003772042419314209,0.0027187179439470497,0.004825366894681368,True,10.226218418164118
NUE,HST,0.8406028104617839,0.5318230339979307,0.1752407044130928,0.004831575972064043,0.0013813768203933166,0.00310647639622868,0.0013813768203933166,0.004831575972064043,False,7.820633486368233
SYY,HSIC,0.7408819196815817,0.11994605832853861,0.07044143966787296,0.004837827483786137,0.0037184054380814055,0.004278116460933771,0.0037184054380814055,0.004837827483786137,False,0.9555768847491204
SO,HPE,0.8744237113597002,0.8610065898837713,0.7200216108201726,0.004848199136986983,0.004514372486070065,0.0046812858115285235,0.004514372486070065,0.004848199136986983,False,4.32464683439363
SO,OKE,0.9346503114369331,0.8610065898837713,0.9150514376698047,0.004092538729227855,0.004892021272785017,0.004492280001006436,0.004092538729227855,0.004892021272785017,True,0.8963621517191679
PANW,CTAS,0.9620282030353137,0.933454405085402,0.9764986939121704,0.0033385401393175762,0.004902088910358415,0.004120314524837996,0.0033385401393175762,0.004902088910358415,True,1.1122751193332063
WTW,V,0.9011533009193539,0.8770601336216229,0.9743534584890765,0.0031468061408693217,0.00495844588955919,0.004052626015214255,0.0031468061408693217,0.00495844588955919,True,0.9967560565892114
MOH,INCY,0.7056713979120555,0.22065726220074727,0.27735776774286947,0.004963236104902275,0.002960008745181118,0.003961622425041696,0.002960008745181118,0.004963236104902275,False,3.589095953935575
VMC,CAT,0.9608823357555065,0.8494256562987306,0.9172089590140249,0.004180168992787522,0.005003722855564767,0.0045919459241761445,0.004180168992787522,0.005003722855564767,True,1.2378280540293312
TMUS,PPL,0.7646713868117735,0.9635309654595258,0.2401574154513922,0.005023833828884032,0.00015008663653210484,0.0025869602327080682,0.00015008663653210484,0.005023833828884032,False,5.4092917915545975
SPG,BX,0.9269065810901015,0.9214005999212893,0.9019269265362468,0.005044853355964454,0.003022359982986434,0.004033606669475444,0.003022359982986434,0.005044853355964454,False,1.1128523710648586
MAS,CRWD,0.8325950196117504,0.6934717239258491,0.7312436714562447,0.005072521299782923,0.003886705935264427,0.004479613617523675,0.003886705935264427,0.005072521299782923,False,0.25955514179266315
URI,AVGO,0.9417746102448282,0.9413206465419873,0.9945118085486405,0.002505620314818446,0.005074164997329664,0.003789892656074055,0.002505620314818446,0.005074164997329664,True,0.19924485203946346
VTR,GLW,0.8433286132003148,0.350419697893005,0.8729486651520559,0.0009241004131525151,0.005122145629288514,0.003023123021220515,0.0009241004131525151,0.005122145629288514,True,0.7242771126761957
LEN,DHI,0.9946642846940137,0.6297292865350398,0.7301174036140499,0.00487066428823547,0.005126782198570941,0.004998723243403206,0.00487066428823547,0.005126782198570941,True,1.002233614458326
MA,JPM,0.9370270084538299,0.9498916541391847,0.9969101806206496,0.001609406631515347,0.005171694341999608,0.003390550486757477,0.001609406631515347,0.005171694341999608,True,0.3858185940832731
TXN,TEL,0.9347751774256109,0.3876923971245391,0.4459185074104346,0.003630524918652978,0.005176140545889668,0.004403332732271323,0.003630524918652978,0.005176140545889668,True,0.7806533643622053
DECK,BSX,0.967289171581335,0.9986332322033437,0.9990349086910276,0.0026405634385684505,0.005198064188459126,0.003919313813513788,0.0026405634385684505,0.005198064188459126,True,0.5526800489421786
PANW,HUBB,0.9554289184474869,0.933454405085402,0.979799353499684,0.00428686904652812,0.005228682519111403,0.004757775782819762,0.00428686904652812,0.005228682519111403,True,2.4115054173247854
UNH,HST,0.790951680283313,0.561436702233511,0.1752407044130928,0.0052367410968235635,0.0016495689442577424,0.003443155020540653,0.0016495689442577424,0.0052367410968235635,False,29.119064557373648
PNR,ISRG,0.9605716474915539,0.9636249176140549,0.9902957093823821,0.0034991234351316345,0.005248477509682686,0.004373800472407161,0.0034991234351316345,0.005248477509682686,True,5.015470810123565
VMC,CMG,0.9436727616011751,0.8494256562987306,0.7986857961560706,0.005250741185554704,0.004532203053547104,0.004891472119550904,0.004532203053547104,0.005250741185554704,False,4.920762254184488
MCD,AON,0.9314523542368378,0.6032356536864493,0.6563494222298607,0.0038916717571745255,0.005270000329976756,0.004580836043575641,0.0038916717571745255,0.005270000329976756,True,1.1604030611703422
PNR,NOW,0.9467241209802894,0.9636249176140549,0.9763000259007313,0.005293976924109465,0.0031702633925988397,0.0042321201583541525,0.0031702633925988397,0.005293976924109465,False,0.10443027500104474
WTW,BK,0.9165219535056985,0.8770601336216229,0.99388316422239,0.0012142957049756503,0.005308219572926396,0.003261257638951023,0.0012142957049756503,0.005308219572926396,True,0.2074955193416823
URI,KLAC,0.9572838921891473,0.9413206465419873,0.8966920205491511,0.005329311630117807,0.004795015536890553,0.0050621635835041805,0.004795015536890553,0.005329311630117807,False,0.9618247935782668
SYK,FAST,0.9410846547877043,0.9094957343104126,0.729395554772147,0.005352193955418489,0.003032479380198004,0.004192336667808247,0.003032479380198004,0.005352193955418489,False,4.972049551107937
TMUS,CMI,0.9381545953304645,0.9635309654595258,0.9278151698439927,0.0053761466817645225,0.004866278976338643,0.005121212829051583,0.004866278976338643,0.0053761466817645225,False,0.6181411300619148
CTVA,CNP,0.8923648788911407,0.5903140648529912,0.6310255074624249,0.003151462811560154,0.00538995314757385,0.0042707079795670025,0.003151462811560154,0.00538995314757385,True,0.519036952455769
SPG,DOV,0.9385632749069526,0.9214005999212893,0.8474517176586955,0.005392362296243689,0.003916533987753404,0.004654448141998547,0.003916533987753404,0.005392362296243689,False,0.7716325283634283
WELL,AXP,0.9563685099344853,0.9888138570613221,0.995187074563112,0.004365917458903891,0.005401704835972331,0.00488381114743811,0.004365917458903891,0.005401704835972331,True,2.130803774447341
EXPE,ABT,0.7758771189712088,0.4712501124783257,0.1368150233283243,0.005436123149214598,0.00242244795890997,0.003929285554062284,0.00242244795890997,0.005436123149214598,False,1.2476616045190356
SNPS,BLDR,0.9528118898158622,0.6147951588185232,0.8924355767852846,0.0033933772825547356,0.005465986833835862,0.004429682058195299,0.0033933772825547356,0.005465986833835862,True,0.26497989501871055
HST,AIG,0.9068902514971219,0.1752407044130928,0.838936456764229,0.0006768781316290821,0.005487916048561024,0.003082397090095053,0.0006768781316290821,0.005487916048561024,True,3.5578100963395523
COR,CDNS,0.9594918270449104,0.9730918999000788,0.7311826313598466,0.005513273291785851,0.002719544365023484,0.004116408828404667,0.002719544365023484,0.005513273291785851,False,0.805812454161303
FTNT,DGX,0.8454901074364826,0.8924220485667681,0.17239501877021257,0.005576639992245171,0.00032352062471173394,0.0029500803084784523,0.00032352062471173394,0.005576639992245171,False,0.42952891285433537
RL,AXON,0.9310576293260293,0.9969734009337212,0.9989088982059069,0.0034974403000098808,0.005577668736088888,0.004537554518049384,0.0034974403000098808,0.005577668736088888,True,1.7964788646536198
PANW,IR,0.9528274433214887,0.933454405085402,0.9034446307667187,0.005522039446189461,0.005590951761125892,0.005556495603657676,0.005522039446189461,0.005590951761125892,True,0.5754304953373139
EOG,CNP,0.9087899842517021,0.782850152454773,0.6310255074624249,0.0056128414986296605,0.002151210073055834,0.0038820257858427475,0.002151210073055834,0.0056128414986296605,False,3.687809631510624
MTB,DUK,0.8330719097189654,0.6567965717966608,0.6309685192302867,0.0056142473250617875,0.003003509600876618,0.004308878462969203,0.003003509600876618,0.0056142473250617875,False,1.5290326767476214
MLM,LRCX,0.9505299055811315,0.8189420656143155,0.6117813836440066,0.0056199542429295245,0.0033037947838695705,0.004461874513399548,0.0033037947838695705,0.0056199542429295245,False,6.856761922154897
ELV,BG,0.9245123976686489,0.5187375648431896,0.4703511699837717,0.004558166414402205,0.0056395843238894764,0.005098875369145841,0.004558166414402205,0.0056395843238894764,True,0.19944729737851688
WY,JBHT,0.8572884429358256,0.20786191153436595,0.18795024048871717,0.005541120556639555,0.005648062180395163,0.0055945913685173584,0.005541120556639555,0.005648062180395163,True,5.5538517522022
PGR,ANET,0.9724165157258498,0.9944195867545559,1.0,0.00369233328921687,0.005675279286773682,0.004683806287995276,0.00369233328921687,0.005675279286773682,True,0.3361515195840555
MAR,FAST,0.9341884857889353,0.9595500054945364,0.729395554772147,0.005676984984963772,0.0016209364438183685,0.0036489607143910703,0.0016209364438183685,0.005676984984963772,False,3.26966326673047
HWM,BSX,0.9786125351558319,1.0,0.9990349086910276,0.005279899909838109,0.005691149310842448,0.005485524610340279,0.005279899909838109,0.005691149310842448,True,1.0040758238200624
